Cód.,Município,Abacate,Abacaxi*,Açaí,Algodão arbóreo (em caroço),Algodão herbáceo (em caroço),Alho,Amendoim (em casca),Arroz (em casca),Aveia (em grão),Azeitona,Banana (cacho),Batata-doce,Batata-inglesa,Borracha (látex coagulado),Cacau (em amêndoa),Café (em grão) Total,Cana-de-açúcar,Caqui,Castanha de caju,Cebola,Centeio (em grão),Cevada (em grão),Chá-da-índia (folha verde),Coco-da-baía*,Dendê (cacho de coco),Erva-mate (folha verde),Ervilha (em grão),Fava (em grão),Feijão (em grão),Figo,Fumo (em folha),Girassol (em grão),Goiaba,Guaraná (semente),Juta (fibra),Laranja,Limão,Linho (semente),Maçã,Malva (fibra),Mamão,Mamona (baga),Mandioca,Manga,Maracujá,Marmelo,Melancia,Melão,Milho (em grão),Noz (fruto seco),Palmito,Pera,Pêssego,Pimenta-do-reino,Rami (fibra),Sisal ou agave (fibra),Soja (em grão),Sorgo (em grão),Tangerina,Tomate,Trigo (em grão),Triticale (em grão),Tungue (fruto seco),Urucum (semente),Uva,Total,80%,Principal
4115754,Mauá da Serra (PR),10,0,0,0,0,0,4,0,1116,0,0,160,0,0,0,0,0,425,0,0,0,60,0,0,0,0,0,0,104,0,0,0,0,0,0,2180,0,0,0,0,0,0,128,0,0,0,0,0,9000,0,0,0,36,0,0,0,11880,0,0,2720,9600,0,0,0,12,37435,29948,Soja (em grão)
4115804,Medianeira (PR),42,0,0,0,0,4,2,0,0,0,252,130,0,0,0,0,1040,12,0,0,0,0,0,0,0,0,0,0,16,9,186,0,19,0,0,0,23,0,0,0,0,0,1593,25,12,0,75,30,71520,10,0,0,9,0,0,0,10138,0,128,44,2720,0,0,0,42,88081,"70464,8",Milho (em grão)
4115853,Mercedes (PR),0,12,0,0,0,0,2,0,0,0,40,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,18,0,0,0,0,0,0,17600,0,0,0,22,0,40045,0,0,0,0,0,0,0,5110,225,10,68,450,0,0,0,36,64178,"51342,4",Milho (em grão)
4115903,Mirador (PR),0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,490471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,6460,0,0,0,0,0,0,25200,0,13,0,23,0,4928,0,0,0,0,0,0,0,2062,0,228,0,0,0,0,0,0,529461,"423568,8",Cana-de-açúcar
4116000,Miraselva (PR),12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,38,241908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,90,0,0,0,30,0,1320,0,0,0,0,0,0,0,2461,90,0,0,0,0,0,0,0,245981,"196784,8",Cana-de-açúcar
4116059,Missal (PR),54,0,0,0,0,0,4,0,0,0,352,175,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,6,282,0,17,0,0,0,21,0,0,0,0,0,2300,184,12,0,23,0,92750,15,0,0,8,0,0,0,8277,0,142,25,510,0,0,0,40,106497,"85197,6",Milho (em grão)
4116109,Moreira Sales (PR),0,0,0,0,0,6,1,0,0,0,30,0,0,0,0,3,70455,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,116,0,0,0,0,0,0,25500,0,150,0,720,0,19814,0,0,0,0,0,0,0,13300,0,0,50,684,0,0,0,0,130843,"104674,4",Cana-de-açúcar
4116208,Morretes (PR),0,0,0,0,0,0,0,930,0,0,3870,120,0,0,0,0,4560,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,60,0,0,0,0,0,0,4770,0,2415,0,0,0,49,0,2000,0,0,0,0,0,0,0,0,576,0,0,0,0,0,19356,"15484,8",Mandioca
4116307,Munhoz de Melo (PR),10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,82182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,140,0,0,0,0,0,18298,0,0,0,0,0,0,0,14347,544,0,98,0,0,0,1,0,115674,"92539,2",Cana-de-açúcar
4116406,Nossa Senhora das Graças (PR),0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,472911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6450,0,0,0,60,0,5511,0,0,0,0,0,0,0,3281,133,0,0,0,0,0,0,0,488358,"390686,4",Cana-de-açúcar
4116505,Nova Aliança do Ivaí (PR),0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,2,148592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4554,13,0,0,0,0,0,17600,0,0,0,32,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,171168,"136934,4",Cana-de-açúcar
4116604,Nova América da Colina (PR),0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,41000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2989,14,0,0,0,0,0,73,0,60,0,0,0,10863,0,0,0,0,0,0,0,20450,0,0,288,3805,0,0,0,420,79995,63996,Cana-de-açúcar
4116703,Nova Aurora (PR),18,0,0,0,0,7,2,0,50,0,95,42,0,0,0,1,240,7,0,0,0,0,0,0,0,14,0,0,0,0,38,0,18,0,0,98,22,0,0,0,10,0,1230,100,0,0,8,0,147365,0,0,0,8,0,0,0,40860,385,114,62,27390,0,0,0,42,218226,"174580,8",Milho (em grão)
4116802,Nova Cantu (PR),0,0,0,0,0,0,0,0,4050,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,0,0,60,0,80595,0,0,0,0,0,0,0,57500,0,0,0,13760,90,0,0,10,158597,"126877,6",Milho (em grão)
4116901,Nova Esperança (PR),110,300,0,0,0,0,0,0,0,0,200,470,0,40,0,18,337204,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,0,0,45000,95,0,0,0,260,0,77968,85,18,0,650,20,18225,0,0,0,0,0,0,0,7000,555,70,280,0,0,0,0,165,488766,"391012,8",Cana-de-açúcar
4116950,Nova Esperança do Sudoeste (PR),26,0,0,0,0,4,3,1,17,0,60,300,11,0,0,0,250,15,0,16,0,0,0,0,0,7,0,0,488,0,0,0,0,0,0,300,18,0,0,0,0,0,420,0,0,0,118,7,2200,1,0,12,23,0,0,0,2205,0,106,180,3720,0,0,0,49,10557,"8445,6",Trigo (em grão)
4117008,Nova Fátima (PR),0,0,0,0,0,0,0,11,0,0,10,0,2280,0,0,334,48347,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,575,0,0,0,0,0,0,127,0,24,0,0,0,13635,0,0,0,0,0,0,0,56000,0,0,247,27984,0,0,0,22,149604,"119683,2",Soja (em grão)
4117057,Nova Laranjeiras (PR),0,0,0,0,0,2,3,8,40,0,0,0,0,0,0,0,4268,0,0,0,0,0,0,0,0,0,0,0,903,0,44,0,0,0,0,80,0,0,0,0,0,0,1940,0,0,0,0,0,10910,0,0,0,0,0,0,0,37823,0,0,181,7491,37,0,0,24,63754,"51003,2",Soja (em grão)
4117107,Nova Londrina (PR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11225,0,0,0,35,0,390,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,530569,"424455,2",Cana-de-açúcar
4117206,Nova Olímpia (PR),0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,134280,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6502,0,0,0,180,0,220,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,10,141240,112992,Cana-de-açúcar
4117214,Nova Santa Bárbara (PR),0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,5040,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,208,0,0,1344,0,0,0,0,0,0,37,0,130,0,0,0,1800,0,0,0,348,0,0,0,16000,0,0,535,10819,0,0,0,0,36282,"29025,6",Soja (em grão)
4117222,Nova Santa Rosa (PR),0,0,0,0,0,0,10,0,105,0,0,80,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5533,0,0,0,25,0,80000,0,0,0,0,0,0,0,3246,175,0,50,210,0,0,0,72,97506,"78004,8",Milho (em grão)
4117255,Nova Prata do Iguaçu (PR),49,44,0,0,0,4,5,1,17,0,250,0,11,0,0,0,1750,22,0,16,0,0,0,0,0,83,0,0,3350,7,59,0,0,0,0,490,55,0,0,0,50,0,2795,0,0,0,500,40,15860,0,0,18,26,0,0,0,13240,0,270,225,27000,0,0,0,345,66582,"53265,6",Trigo (em grão)
4117271,Nova Tebas (PR),75,0,0,0,0,0,6,2,125,0,375,133,0,0,0,5,268,14,0,0,0,0,0,0,0,40,0,0,976,0,0,0,0,0,0,315,15,0,0,0,14,0,1068,40,150,0,260,0,10800,0,0,0,40,0,0,0,33240,0,90,450,18375,0,0,0,98,66974,"53579,2",Soja (em grão)
4117297,Novo Itacolomi (PR),4,0,0,0,0,0,0,0,48,0,8160,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39,0,27,0,0,15,63,0,0,0,0,0,80,0,41,0,0,0,5780,0,0,0,0,0,0,0,9990,0,0,210,3640,0,0,0,0,28101,"22480,8",Soja (em grão)
4117305,Ortigueira (PR),0,0,0,0,0,3,0,132,2100,0,0,0,0,0,0,7,0,0,0,80,0,168,0,0,0,0,0,0,3864,0,9,0,0,0,0,160,0,0,0,0,0,0,2160,0,81,0,0,0,70400,0,0,0,0,0,0,0,99000,0,0,2400,41040,160,0,0,0,221764,"177411,2",Soja (em grão)
4117404,Ourizona (PR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,80,0,0,0,0,0,41190,0,0,0,0,0,0,0,17247,44,0,0,290,0,0,0,0,103382,"82705,6",Cana-de-açúcar
4117453,Ouro Verde do Oeste (PR),0,0,0,0,0,0,7,0,200,0,0,0,0,0,0,0,520,0,0,0,0,1400,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,25,0,65065,0,0,0,0,0,0,0,10150,0,0,0,2200,0,0,0,70,80067,"64053,6",Milho (em grão)
4117503,Paiçandu (PR),0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,160420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,30974,0,0,0,0,0,0,0,10670,0,0,40,315,0,0,0,0,202936,"162348,8",Cana-de-açúcar
4117602,Palmas (PR),0,0,0,0,0,8,1,0,3000,0,0,144,36940,0,0,0,0,39,0,100,360,0,0,0,0,744,0,0,1800,0,0,0,0,0,0,0,10,0,8489,0,0,0,255,0,0,0,0,0,8290,0,0,0,0,0,0,0,125800,0,0,140,5550,0,0,0,6,191676,"153340,8",Soja (em grão)
4117701,Palmeira (PR),0,0,0,0,0,13,0,14,8400,0,0,0,31100,0,0,0,0,0,0,800,704,10752,0,0,0,0,0,0,21408,0,8049,0,0,0,0,0,0,0,775,0,0,0,2000,0,0,0,0,0,82800,0,0,0,0,0,0,0,208050,0,0,1925,32800,620,0,0,828,411038,"328830,4",Soja (em grão)
4117800,Palmital (PR),57,0,0,0,0,0,2,12,120,0,130,198,15,0,0,0,700,13,0,11,0,0,0,0,0,682,0,0,530,0,0,0,16,0,0,200,15,0,0,0,0,0,1500,20,150,0,217,0,19785,0,0,0,28,0,0,0,17920,360,126,560,8125,60,0,0,72,51624,"41299,2",Milho (em grão)
4117909,Palotina (PR),46,0,0,0,0,0,20,0,150,0,0,18,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,254634,0,0,0,0,0,0,0,14530,80,10,0,13500,0,0,0,112,284950,227960,Milho (em grão)
4118006,Paraíso do Norte (PR),0,245,0,0,0,0,3,0,0,0,23,0,0,24,0,0,470980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905,0,0,0,0,0,0,10260,0,12,0,45,0,8475,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,10,496982,"397585,6",Cana-de-açúcar
4118105,Paranacity (PR),0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,567524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,16890,0,0,0,0,0,5404,0,0,0,0,0,0,0,3486,677,0,67,0,0,0,393,0,594491,"475592,8",Cana-de-açúcar
4118204,Paranaguá (PR),0,0,0,0,0,0,0,770,0,0,990,80,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,60,0,0,0,0,0,0,3460,0,90,0,0,0,32,0,280,0,0,0,0,0,0,0,0,194,0,0,0,0,0,9560,7648,Cana-de-açúcar
4118303,Paranapoema (PR),0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,303332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5155,0,0,0,4140,30,1392,0,0,0,0,0,0,0,2916,0,0,0,0,0,0,0,0,317513,"254010,4",Cana-de-açúcar
4118402,Paranavaí (PR),10,110,0,0,0,0,599,0,0,0,33,0,0,120,0,16,730735,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,126166,150,0,0,0,0,0,50770,32,38,0,0,0,1608,0,0,0,0,0,0,0,124,0,2800,0,0,0,0,0,0,913325,730660,Cana-de-açúcar
4118451,Pato Bragado (PR),0,0,0,0,0,0,5,0,140,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,30969,0,0,0,0,0,0,0,3924,0,0,0,130,0,0,0,13,35754,"28603,2",Milho (em grão)
4118501,Pato Branco (PR),0,0,0,0,0,10,3,2,4000,0,0,156,5,0,0,0,2000,36,0,16,0,0,0,0,0,300,0,0,21750,14,0,0,0,0,0,156,12,0,0,0,0,0,3000,0,0,0,240,45,121350,18,0,20,81,0,0,0,53800,0,182,267,32200,0,0,0,69,239732,"191785,6",Milho (em grão)
4118600,Paula Freitas (PR),0,0,0,0,0,4,1,50,0,0,0,120,7235,0,0,0,70,18,0,200,0,580,0,0,0,15600,0,0,1380,6,1500,0,0,0,0,30,15,0,500,0,0,0,680,0,0,0,4800,70,3500,0,0,10,15,0,0,0,45800,0,35,50,6400,0,0,0,400,89069,"71255,2",Soja (em grão)
4118709,Paulo Frontin (PR),0,0,0,0,0,4,1,30,0,0,0,180,910,0,0,0,105,15,0,126,0,280,0,0,0,4400,0,0,1380,6,4410,0,0,0,0,20,10,0,400,0,0,0,765,0,0,0,800,50,4000,3,0,5,30,0,0,0,52300,0,32,45,2120,0,0,0,32,72459,"57967,2",Soja (em grão)
4118808,Peabiru (PR),16,25,0,0,0,3,5,0,2760,0,100,30,0,0,0,3,1700,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,80,30,0,0,0,0,0,4700,0,20,0,150,30,100710,0,0,0,0,0,0,0,24000,0,0,0,15264,0,0,0,0,149881,"119904,8",Milho (em grão)
4118857,Perobal (PR),150,0,0,0,0,0,0,0,0,0,145,60,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,375,0,0,0,0,0,0,9370,0,20,0,6290,28,18700,0,0,0,0,0,0,0,7680,480,0,150,748,0,0,0,14,44231,"35384,8",Milho (em grão)
4118907,Pérola (PR),110,0,0,0,0,0,0,0,0,0,160,22,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,30200,120,15,0,2300,0,2091,0,0,0,0,0,0,0,678,0,0,75,0,0,0,7,0,35808,"28646,4",Mandioca
4119004,Pérola d'Oeste (PR),35,0,0,0,0,4,6,1,51,0,250,0,22,0,0,0,750,55,0,8,0,0,0,0,0,130,0,0,2024,10,209,0,0,0,0,152,55,0,0,0,23,0,2940,26,0,0,150,24,20520,0,0,15,0,0,0,0,8844,0,80,90,11500,0,0,0,123,48097,"38477,6",Milho (em grão)
4119103,Piên (PR),0,0,0,0,0,0,0,3,0,0,0,0,3140,0,0,0,0,0,0,308,0,0,0,0,0,15,0,0,1642,0,8680,0,0,0,0,0,0,0,48,0,0,0,1100,0,0,0,0,0,21344,0,0,0,0,0,0,0,17738,0,0,120,1735,0,0,0,160,56033,"44826,4",Milho (em grão)
4119152,Pinhais (PR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,172,Milho (em grão)
4119202,Pinhalão (PR),80,100,0,0,0,12,6,38,0,0,160,160,0,0,0,5490,5436,9,0,0,0,0,0,0,0,0,20,0,560,0,0,0,145,0,0,130,110,0,0,0,55,0,330,42,250,0,350,0,22395,0,0,0,9,0,0,0,14820,0,89,362,6840,0,0,0,150,58148,"46518,4",Milho (em grão)
4119251,Pinhal de São Bento (PR),25,0,0,0,0,4,5,1,85,0,100,0,11,0,0,0,250,22,0,8,0,0,0,0,0,36,0,0,98,7,75,0,0,0,0,125,20,0,0,0,18,0,1260,0,0,0,150,15,3800,0,0,18,0,0,0,0,2784,0,65,90,1400,0,0,0,62,10534,"8427,2",Milho (em grão)
4119301,Pinhão (PR),0,0,0,0,0,2,2,42,4750,0,39,230,65820,0,0,0,105,0,0,2215,800,42300,0,0,0,23600,0,0,7030,0,170,0,0,0,0,144,7,0,0,0,0,0,2400,0,0,0,190,9,74000,0,0,0,42,0,0,0,140000,0,57,95,33350,2450,0,0,98,399947,"319957,6",Soja (em grão)
4119400,Piraí do Sul (PR),0,0,0,0,0,3,0,13,4160,0,0,0,12900,0,0,0,0,23,0,280,375,3444,0,0,0,0,0,0,10360,0,0,0,0,0,0,45,41,0,0,0,0,0,2376,0,0,0,0,0,80100,0,0,0,11,0,0,0,136540,0,0,60,42000,160,0,0,14,292905,234324,Soja (em grão)
4119509,Piraquara (PR),0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,25,0,0,0,123,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,0,0,0,12,0,0,0,770,0,0,142,612,0,0,0,122,3758,"3006,4",Milho (em grão)
4119608,Pitanga (PR),32,0,0,0,0,6,4,43,1500,0,168,152,0,0,0,0,840,56,0,0,0,3690,0,0,0,7150,0,0,6648,0,0,0,12,0,0,240,48,0,28,0,0,0,2000,0,448,0,160,0,40060,0,0,0,80,0,0,0,161200,0,90,1500,48000,900,0,0,15,275070,220056,Soja (em grão)
4119657,Pitangueiras (PR),40,0,0,0,0,0,12,0,0,0,250,0,0,0,0,150,17505,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,420,0,0,0,0,0,0,540,0,0,0,0,0,40877,0,0,0,0,0,0,0,25238,338,0,344,1500,0,0,0,0,87221,"69776,8",Milho (em grão)
4119707,Planaltina do Paraná (PR),5,0,0,0,0,0,0,11610,0,0,0,0,0,0,0,2,45860,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17650,0,0,0,40,0,1816,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,78117,"62493,6",Cana-de-açúcar
4119806,Planalto (PR),56,0,0,0,0,4,6,1,85,0,261,0,22,0,0,0,2250,0,0,16,0,0,0,0,0,220,0,0,316,18,123,0,0,0,0,458,38,0,0,0,32,0,5040,220,0,0,320,14,7950,0,0,18,36,0,0,0,10737,0,260,90,21000,0,0,0,406,49997,"39997,6",Trigo (em grão)
4119905,Ponta Grossa (PR),0,0,0,0,0,3,0,8,5890,0,0,0,13525,0,0,0,0,0,0,300,700,27346,0,0,0,0,0,0,10330,0,25,0,0,0,0,150,0,0,0,0,0,0,2596,0,0,0,0,0,44520,0,0,0,0,0,0,0,264700,0,0,5325,58500,480,0,0,131,434529,"347623,2",Soja (em grão)
4119954,Pontal do Paraná (PR),0,0,0,0,0,0,0,480,0,0,45,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,"562,4",Arroz (em casca)
4120002,Porecatu (PR),60,0,0,0,0,0,0,0,15,0,150,0,0,0,0,30,819620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1128,0,0,0,90,0,7572,0,0,0,0,0,0,0,7200,1340,0,0,0,0,0,0,0,837217,"669773,6",Cana-de-açúcar
4120101,Porto Amazonas (PR),0,0,0,0,0,5,0,3,630,0,0,0,2700,0,0,0,0,0,0,100,126,0,0,0,0,0,0,0,1030,0,0,0,0,0,0,0,0,0,2636,0,0,0,240,0,0,0,0,0,12325,0,0,0,0,0,0,0,27415,0,0,0,2210,240,0,0,0,49660,39728,Soja (em grão)
4120150,Porto Barreiro (PR),0,0,0,0,0,0,1,4,190,0,0,0,0,0,0,0,744,0,0,0,0,0,0,0,0,0,0,0,1332,0,278,0,0,0,0,25,0,0,0,0,0,0,654,0,0,0,0,0,10624,0,0,0,0,0,0,0,34968,0,0,0,14200,13,0,0,45,63078,"50462,4",Soja (em grão)
4120200,Porto Rico (PR),0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10255,0,0,0,20,0,500,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,10907,"8725,6",Mandioca
4120309,Porto Vitória (PR),0,0,0,0,0,4,1,40,0,0,0,32,0,0,0,0,280,10,0,30,0,0,0,0,0,4800,0,0,200,10,0,0,0,0,0,20,12,0,0,0,0,0,2040,0,0,0,100,10,3500,0,0,8,10,0,0,0,960,0,30,45,275,0,0,0,10,12427,"9941,6",Erva-mate (folha verde)
4120333,Prado Ferreira (PR),0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,10,200341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,18,24,25,0,0,0,35178,0,0,0,0,0,0,0,19822,20,16,0,0,0,0,0,0,255533,"204426,4",Cana-de-açúcar
4120358,Pranchita (PR),24,0,0,0,0,4,5,1,85,0,125,0,11,0,0,0,250,19,0,8,0,0,0,0,0,80,0,0,2020,8,0,0,0,0,0,204,40,0,0,0,18,0,1050,0,0,0,90,40,22480,0,0,18,21,0,0,0,11928,0,90,135,17500,0,0,0,246,56500,45200,Milho (em grão)
4120408,Presidente Castelo Branco (PR),0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,235804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,2305,0,0,0,0,0,6429,0,0,0,0,0,0,0,2504,0,0,0,0,0,0,0,0,257053,"205642,4",Cana-de-açúcar
4120507,Primeiro de Maio (PR),0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,22,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,0,0,0,0,122840,0,0,0,0,0,0,0,64911,0,0,1643,0,0,0,0,0,189674,"151739,2",Milho (em grão)
4120606,Prudentópolis (PR),140,0,0,0,0,26,10,305,1184,0,70,0,307,0,0,0,1600,54,0,990,399,2021,0,0,0,5010,0,0,32044,0,11020,0,0,0,0,490,0,0,0,0,0,0,11516,0,3600,0,352,0,83694,0,0,28,140,0,0,0,117640,0,36,90,34410,352,0,0,468,307996,"246396,8",Soja (em grão)
4120655,Quarto Centenário (PR),0,0,0,0,0,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,24,0,145865,0,0,0,0,0,0,0,30240,0,0,0,250,0,0,0,0,177002,"141601,6",Milho (em grão)
4120705,Quatiguá (PR),40,60,0,0,0,80,2,48,0,0,50,80,0,0,0,26,3000,0,0,144,0,0,0,0,0,0,2,0,814,0,0,0,0,0,0,12,20,0,0,0,0,0,220,50,80,0,70,25,12340,0,0,0,0,0,0,0,2233,0,10,180,0,0,0,0,16,19602,"15681,6",Milho (em grão)
4120804,Quatro Barras (PR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,1375,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,33,2096,"1676,8",Milho (em grão)
4120853,Quatro Pontes (PR),0,0,0,0,0,0,4,0,50,0,0,36,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,0,0,0,25,0,36265,0,0,0,0,0,0,0,6500,0,0,0,1200,0,0,0,14,45470,36376,Milho (em grão)
4120903,Quedas do Iguaçu (PR),0,0,0,0,0,0,6,21,270,0,80,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643,0,45,0,0,0,0,180,0,0,0,0,0,0,3399,0,0,0,0,0,33670,0,0,0,0,0,0,0,84240,0,0,50,7777,4,0,0,40,131427,"105141,6",Soja (em grão)
4121000,Querência do Norte (PR),0,0,0,0,0,0,0,26400,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,12,0,0,0,0,0,0,0,15,0,0,0,0,0,32250,20,4,0,150,0,45180,0,0,0,0,0,0,0,7152,0,0,0,0,0,0,1,0,111244,"88995,2",Milho (em grão)
4121109,Quinta do Sol (PR),0,0,0,0,0,0,0,0,660,0,50,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,45,0,0,0,82420,0,0,0,0,0,0,0,33000,0,0,70,690,0,0,0,11,117635,94108,Milho (em grão)
4121208,Quitandinha (PR),0,0,0,0,0,0,0,4,0,0,0,1000,12060,0,0,0,0,40,0,4560,0,0,0,0,0,135,0,0,6862,0,4455,0,0,0,0,0,100,0,240,0,0,0,875,0,0,0,100,0,22750,0,0,0,108,0,0,0,45045,0,0,315,7123,0,0,0,144,105916,"84732,8",Soja (em grão)
4121257,Ramilândia (PR),62,0,0,0,0,1,1,0,0,0,260,323,0,0,0,0,520,0,0,0,0,0,0,0,0,60,0,0,37,0,0,0,72,0,0,0,28,0,0,0,0,0,1140,105,0,0,24,25,16120,17,0,0,0,0,0,0,3836,0,170,0,3719,0,0,0,21,26541,"21232,8",Milho (em grão)
4121307,Rancho Alegre (PR),0,0,0,0,0,0,0,0,0,0,740,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4104,0,0,0,0,0,0,36,0,0,0,0,0,57984,0,0,0,0,0,0,0,41893,0,0,124,81,0,0,0,0,104968,"83974,4",Milho (em grão)
4121356,Rancho Alegre D'Oeste (PR),0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94350,0,0,0,0,0,0,0,27648,0,0,0,250,0,0,0,0,122261,"97808,8",Milho (em grão)
